emp_no,exit_date,exit_reason
423652,6/14/98,2
72637,3/10/03,1
422126,6/18/97,6
445038,7/6/02,4
480937,7/19/92,2
74848,1/15/99,5
222315,10/16/93,7
419175,5/28/03,1
463020,7/8/94,2
47987,6/16/01,2
453367,8/1/94,4
236989,5/7/10,4
238341,6/28/94,5
443644,10/3/99,5
432066,9/30/99,1
422188,3/25/99,1
493706,4/30/07,4
283986,11/7/07,6
459481,7/27/10,3
15743,4/6/08,7
218114,12/30/96,7
419575,11/2/02,7
476209,9/10/92,2
447764,5/14/96,3
56338,7/5/93,5
60279,5/18/94,6
498703,12/13/98,3
457929,1/30/96,5
26656,4/15/03,5
287903,5/2/05,1
483343,10/3/98,4
478292,1/19/95,7
23216,2/6/03,4
14129,11/26/93,5
263214,5/11/05,3
31717,12/12/92,7
453599,9/17/90,5
86748,1/6/98,6
292681,8/12/04,5
230221,12/21/05,1
38862,10/4/99,4
32960,3/19/00,1
64760,11/17/10,1
19489,7/21/98,1
449454,10/28/95,2
67675,10/3/98,1
234763,1/7/95,7
101491,9/27/08,2
65438,10/16/07,4
455659,7/27/95,3
66996,1/25/96,1
204406,2/17/13,6
28325,3/30/04,1
267595,5/4/98,7
271575,4/2/94,7
90872,2/15/02,5
411129,9/28/00,7
107514,10/27/98,1
92357,3/9/10,5
274122,5/25/94,7
291157,10/17/04,6
419876,4/15/94,4
283456,10/13/98,7
431492,4/12/00,3
233903,8/1/03,7
29585,5/31/02,2
246400,4/25/97,5
56639,8/31/07,4
75193,2/1/03,3
210815,4/17/06,3
460657,9/10/10,1
485654,6/20/94,2
454062,3/21/00,2
290716,11/17/89,5
431971,6/13/98,1
472304,9/21/08,4
460944,2/5/00,5
27811,2/12/04,4
93938,6/18/00,3
224282,7/6/04,7
245015,4/9/96,6
425912,4/25/07,6
108562,3/22/01,3
240236,5/7/97,4
468861,2/11/07,3
19328,6/28/95,5
202729,1/14/96,2
476561,2/16/94,2
265982,11/13/04,3
417724,10/29/95,3
108648,9/8/96,6
104910,10/15/94,2
90117,1/3/02,2
496253,2/17/08,6
274588,9/29/00,1
66784,10/12/94,2
436828,5/15/95,6
443641,9/28/05,3
447662,10/4/97,4
83614,3/4/98,6
70692,5/17/04,1
230707,3/19/04,7
207931,11/19/98,5
494657,3/28/92,6
48747,5/6/03,7
437728,3/8/10,3
32615,4/13/02,3
490716,7/20/01,3
266776,9/9/91,7
107944,2/6/01,5
51695,12/29/10,6
70623,3/25/03,3
30526,4/15/97,6
206338,2/8/06,3
29266,3/18/93,4
294357,6/23/06,3
222703,8/9/99,4
222177,4/4/97,1
232861,5/19/06,3
484171,8/31/07,6
285163,12/10/91,3
20524,3/24/96,6
216498,1/30/07,3
438458,8/11/01,6
84573,7/12/95,2
39365,5/6/05,3
29074,6/7/99,5
429908,11/26/96,4
400676,9/22/96,6
74751,9/6/97,6
276299,8/30/97,3
403308,10/24/03,4
444656,11/5/12,5
53246,1/29/99,6
429337,2/12/08,7
236485,4/2/01,2
478851,1/7/04,3
405992,12/22/06,3
91765,1/25/11,6
267521,2/6/05,3
476732,5/5/02,6
293523,9/4/05,3
22517,2/10/06,4
446737,10/21/99,6
258528,3/22/97,5
214476,8/5/07,7
61802,6/1/11,4
497880,12/29/01,4
200429,6/26/02,2
436565,1/25/04,1
471919,3/24/96,5
37446,3/31/02,4
459553,7/26/01,7
453660,7/18/02,4
10223,11/16/98,6
252077,12/4/96,6
484644,12/5/00,5
293823,10/28/03,7
268864,4/28/02,1
255576,5/3/96,2
89282,6/8/94,4
408850,7/28/95,7
499525,7/15/03,3
289147,11/21/92,7
231220,4/30/94,5
286958,4/10/96,7
426374,9/10/02,2
14195,5/11/08,6
489223,3/8/98,4
454076,2/11/01,3
479404,3/7/95,4
20320,6/27/04,5
413756,8/18/91,5
206173,3/20/99,6
109077,3/7/98,1
90396,7/8/00,2
463665,6/14/95,4
445453,8/4/09,7
480206,10/20/95,1
434965,6/22/02,2
37025,10/26/00,5
17880,4/26/92,4
61229,7/22/03,6
252857,8/10/94,6
42690,7/1/02,7
401550,4/21/03,7
252933,10/15/94,1
499958,7/18/01,4
433792,5/24/01,7
299750,10/17/95,3
405982,2/23/03,2
423339,12/6/95,4
439745,1/17/00,7
96083,1/20/92,4
255295,10/3/04,7
404365,3/26/99,6
83625,2/21/96,4
21664,8/14/99,6
456818,12/31/92,7
51272,6/25/97,3
34485,2/4/05,3
268187,11/16/96,5
13386,1/18/92,6
456354,5/10/06,1
51935,3/21/96,6
451355,3/31/02,3
104529,12/1/07,2
472772,8/7/91,4
423498,11/9/99,2
49712,7/10/04,1
272662,10/18/97,6
490255,8/6/07,3
453932,2/2/06,3
429742,5/5/96,6
402375,8/20/01,7
223625,6/27/89,5
62743,12/2/97,5
233106,5/15/05,4
265766,10/9/93,1
457679,8/31/94,4
455682,11/9/98,3
296097,4/28/96,4
65770,1/22/97,5
428116,4/1/01,3
263082,8/27/97,4
480236,3/27/00,6
469734,10/6/06,2
480227,10/20/02,5
426827,1/30/04,7
405597,1/28/07,7
257438,10/15/00,1
29564,9/9/06,4
76821,5/16/08,6
70922,1/5/94,5
80147,12/6/02,3
14572,5/17/03,3
288262,5/12/94,5
217569,4/13/96,5
289842,1/21/06,7
201422,6/17/97,2
462769,7/25/98,5
93340,6/23/02,5
475812,9/1/01,3
15049,2/3/04,5
420817,12/28/03,6
230998,12/21/93,4
96282,12/6/94,4
499193,1/26/04,1
440238,2/21/04,7
76172,10/20/05,3
254960,8/2/12,6
53465,6/28/99,2
225357,5/9/98,4
283207,5/6/13,7
59018,6/24/95,3
283233,7/24/08,7
492973,11/29/97,5
227530,1/22/99,4
435996,9/20/95,7
55258,8/27/04,4
268012,4/17/95,6
78621,3/23/97,3
250459,10/28/04,7
482657,7/11/08,6
108923,7/14/03,5
403186,11/24/94,5
52566,4/25/05,4
225521,8/20/05,2
246521,6/5/03,1
250110,7/1/01,7
292054,2/13/95,4
498290,10/7/97,3
451375,4/28/03,5
96265,8/28/99,6
489958,10/17/93,5
269890,1/21/03,2
421960,3/29/93,2
279140,9/6/91,4
248307,2/12/03,6
88343,3/12/01,5
211886,11/1/98,2
212572,2/15/03,1
297589,2/14/03,3
221018,12/21/05,6
63140,6/27/00,1
16313,8/20/97,2
419039,3/18/99,2
83337,7/10/02,2
91382,8/23/90,4
415418,10/16/93,7
103865,1/31/98,4
449107,11/24/95,3
265862,6/25/97,1
216285,10/5/04,4
259677,11/8/04,7
31912,2/17/00,4
266750,10/27/96,1
205228,11/20/05,3
260542,11/6/03,7
209187,3/29/99,7
473285,8/12/01,5
492564,1/13/03,7
54409,10/21/13,7
99375,10/20/01,5
61482,3/22/98,2
439976,3/16/06,2
441427,12/8/06,3
405104,9/8/94,5
467237,8/1/97,4
441278,5/24/00,5
448543,5/21/11,5
249735,9/16/99,3
410538,6/15/96,4
404567,1/5/96,6
290491,12/18/94,6
296522,11/5/93,2
434405,9/28/07,1
75596,2/6/98,1
426132,12/23/91,5
266505,8/30/95,5
81704,9/14/00,5
267122,2/1/02,7
256764,1/28/94,4
476949,7/2/97,6
82615,4/9/01,1
294064,11/19/92,1
283590,1/21/01,4
404468,5/26/04,3
469254,4/4/02,3
246680,1/9/95,1
22589,12/4/03,7
100750,4/12/06,6
79914,4/30/97,3
419588,2/22/07,4
249487,1/16/95,7
213733,9/3/91,1
13032,8/13/03,3
27270,2/14/99,5
280208,1/16/08,5
49713,8/19/02,5
209754,5/14/94,7
405772,6/15/93,7
402994,4/6/95,1
429595,1/10/96,3
296028,12/3/00,4
77300,2/4/02,6
40565,3/15/06,3
448089,10/28/00,1
403346,3/28/99,7
38707,11/4/01,3
247585,6/20/97,7
215598,8/9/96,7
205856,3/23/05,3
101767,5/13/97,4
38692,9/28/03,4
105484,4/1/09,4
419410,10/7/94,4
102126,6/29/02,1
444895,4/5/03,2
276176,6/17/07,1
13321,9/26/99,4
279775,8/2/98,4
265499,12/26/00,6
62623,11/28/06,1
237865,11/27/04,7
226715,8/27/94,3
207966,2/9/02,4
481350,2/28/93,7
65654,10/16/03,6
47687,11/11/03,3
50357,3/9/11,7
229491,10/15/92,1
89119,9/10/97,2
100688,6/30/92,3
218565,3/4/96,4
249257,5/12/13,5
96159,11/17/95,2
28475,2/21/91,3
274812,6/2/08,1
229102,2/21/06,3
70323,5/2/00,5
236969,7/6/92,7
212916,1/15/90,4
284186,6/12/04,6
29577,7/11/94,1
76589,6/27/98,2
41030,11/2/05,1
405412,4/14/97,3
84504,1/14/07,3
214632,6/2/94,2
18269,9/12/94,7
439108,2/27/93,6
94937,7/16/95,7
249122,1/23/97,2
232304,2/2/95,6
20029,10/20/03,7
435923,10/22/97,2
473273,7/25/99,6
69051,9/11/93,2
480526,6/23/98,4
289419,8/6/02,1
486386,11/1/97,6
24373,10/23/07,5
488121,3/5/98,4
239167,3/19/90,7
220060,4/10/01,5
485939,6/9/07,7
269467,3/1/10,6
483229,8/26/04,5
96104,10/6/98,4
234559,7/10/99,4
39849,3/1/99,6
416243,12/21/05,7
452313,9/18/93,5
12789,11/25/11,2
75915,1/29/93,5
428477,12/29/98,5
421389,3/9/91,5
485429,10/19/00,2
36511,8/1/98,3
479187,12/23/07,3
33414,2/21/05,5
254013,6/15/96,7
50241,4/16/01,7
109035,9/19/93,5
64119,7/2/91,1
483834,9/7/95,7
83723,5/3/01,5
210115,7/10/03,7
428954,7/4/10,3
438611,11/19/04,6
18741,5/17/95,6
212928,3/21/95,5
238854,5/31/07,7
446975,5/25/98,3
426759,5/3/91,4
104972,3/21/01,2
239559,6/15/98,2
253523,2/2/08,2
224469,9/8/94,4
275576,10/12/99,1
228330,7/29/05,5
29246,3/24/04,2
17351,11/28/94,1
91425,7/13/94,7
70066,5/25/06,3
279767,1/16/93,5
204830,4/11/97,2
430420,11/17/00,5
28670,12/1/10,1
442164,2/12/01,1
54277,5/22/95,6
105886,1/1/01,1
94383,5/28/02,4
469167,8/21/96,7
200911,5/8/98,5
288354,4/27/96,7
219233,2/4/96,4
415765,11/21/00,5
47814,4/27/04,5
267629,11/16/92,1
412955,12/2/00,4
265902,2/24/04,2
411880,11/21/09,6
14755,9/27/12,4
411906,11/22/06,1
12340,9/7/94,7
48077,3/19/94,3
67604,12/26/02,3
441932,1/26/96,7
252682,12/20/91,2
498248,11/19/99,7
256909,6/6/98,4
14146,7/26/02,6
103115,8/26/95,1
265315,11/16/01,7
226250,11/14/03,7
266682,3/21/01,5
474703,12/17/98,1
44885,1/26/02,3
204801,10/1/00,2
424332,2/1/97,3
239983,6/25/07,6
57760,5/19/93,6
43215,3/22/04,1
437711,1/7/04,5
287948,7/10/05,7
270206,12/18/99,1
107616,3/14/94,3
53943,6/13/92,2
431700,7/17/01,7
419769,8/13/05,5
462462,10/13/03,4
219094,10/26/06,7
413234,7/18/99,1
100664,2/6/00,7
278956,9/26/96,1
279830,3/20/01,1
409426,8/30/05,2
418598,7/3/12,5
225810,12/18/00,1
227206,2/10/02,2
60941,11/26/99,5
64213,8/6/99,4
72554,7/31/99,1
81058,10/25/02,6
247550,2/18/01,3
421118,1/16/91,7
263836,2/1/98,3
232382,5/13/97,4
267368,6/29/99,5
87806,2/25/91,6
16256,3/12/94,3
456329,4/11/99,2
284465,2/8/95,1
282002,1/26/94,6
99218,10/12/02,3
277337,4/21/96,4
22090,11/28/99,7
225871,1/25/04,4
25128,6/8/00,2
265705,1/6/93,7
295531,4/29/98,3
245379,8/18/02,1
19510,10/20/00,1
446522,1/28/95,6
94034,7/19/02,2
14362,5/27/92,1
280591,12/5/95,6
257774,1/22/95,4
278637,8/29/05,2
78360,11/4/98,1
91582,12/2/98,3
467426,6/29/00,7
298142,3/27/05,2
413480,8/23/95,4
413918,7/17/99,5
493040,8/18/03,7
96111,3/19/05,7
488363,12/12/95,5
275311,7/13/02,4
225643,11/2/10,3
109350,1/28/03,5
443207,8/18/08,6
233799,2/15/98,1
64828,12/26/91,4
266157,10/21/14,2
434180,1/14/07,2
456705,3/25/92,2
417073,2/28/96,5
475830,9/14/02,7
263801,1/22/99,4
442437,8/20/99,5
270183,8/11/97,1
85129,12/24/05,1
288133,9/22/11,5
204555,10/14/05,1
55642,4/21/01,2
37767,5/29/02,1
444734,3/23/00,1
474237,3/12/04,6
477899,8/10/01,5
462232,6/4/93,7
492624,2/7/00,6
236410,6/16/07,4
453434,11/17/99,3
233648,5/13/93,6
291107,4/8/97,5
414726,5/16/92,5
473835,8/2/02,4
441750,10/6/03,5
56426,12/24/01,3
283802,8/29/11,1
43502,11/10/90,6
439355,8/1/97,2
278298,12/4/96,1
250321,7/24/01,5
445432,11/10/96,3
91648,7/5/99,2
90507,7/12/99,1
22086,9/25/99,7
258195,5/18/99,3
14417,1/9/95,4
67266,11/14/01,2
49362,3/21/12,3
270714,3/13/07,4
20659,11/27/05,2
266049,5/29/96,6
256531,10/12/09,3
236685,7/13/00,2
38181,4/11/00,7
271859,11/27/03,3
82922,9/9/99,3
282803,5/25/93,7
230062,8/5/02,3
214225,10/29/03,2
18425,12/11/96,3
74318,5/21/95,1
269776,11/11/00,5
493553,8/26/03,6
420414,6/15/01,2
39042,6/17/06,3
34238,2/3/03,3
99743,3/5/00,1
263573,3/10/04,7
39682,12/23/96,5
451346,4/30/98,7
433174,10/4/06,1
26488,10/9/95,3
22656,8/24/99,3
92398,5/17/06,5
267361,11/21/01,4
498731,7/1/96,1
299355,6/30/08,7
51744,7/23/96,5
257389,3/5/01,4
235628,6/17/04,1
19948,3/10/03,3
54038,5/28/09,3
46159,4/24/00,1
422103,10/12/11,4
19912,8/27/05,7
435306,1/14/10,3
440643,10/13/04,4
221640,5/3/98,2
83261,6/29/06,2
254804,10/6/00,5
37064,5/20/04,5
15056,11/5/91,3
437199,8/27/13,1
75197,3/20/02,5
418041,10/19/96,5
445370,5/19/98,6
234406,2/25/00,4
440453,2/20/93,3
95754,4/10/01,6
16041,6/25/08,5
451630,7/27/02,7
20274,9/22/01,1
39446,11/10/89,5
11975,1/6/96,2
213707,12/26/01,4
287694,8/15/04,1
276830,11/14/01,2
254371,10/3/92,2
77956,11/28/95,7
59405,10/24/01,5
203698,1/24/00,1
96422,8/8/97,2
85439,6/2/07,3
440399,2/4/96,3
243747,8/19/01,2
292008,4/14/05,6
228106,1/10/97,6
50699,9/30/05,4
104571,9/12/07,1
235872,10/19/97,2
279165,4/20/97,4
261528,9/30/97,4
282690,6/2/04,5
272385,4/18/01,6
203166,4/16/95,4
26491,5/4/00,1
456218,1/5/01,6
257991,11/26/99,2
409290,1/6/00,3
87345,11/7/97,4
245743,9/25/00,2
259995,2/18/96,1
405733,4/28/99,1
71331,2/17/06,7
12041,5/29/96,6
286206,10/3/95,6
446588,12/4/03,2
281133,2/5/99,4
229804,4/4/05,1
432045,2/13/03,5
81588,8/6/97,2
99225,5/17/99,3
46375,1/22/96,5
53601,10/21/93,2
477554,11/2/92,1
256823,10/9/01,4
286621,10/11/05,1
497049,12/14/94,1
453755,11/5/90,3
488347,12/7/99,1
474016,2/24/07,5
289226,3/22/97,2
17431,5/2/00,5
250989,2/5/96,2
448550,2/4/01,2
403267,8/15/02,3
424191,12/7/02,3
12027,11/16/91,1
410097,1/3/00,5
425817,8/5/97,1
74638,6/17/92,4
293104,11/15/00,3
13956,6/14/99,3
462048,2/14/98,4
44984,4/10/99,1
38145,7/29/91,4
237160,7/13/96,4
41714,6/14/08,4
438404,7/9/02,3
34316,6/29/95,4
48918,10/16/04,1
224936,2/14/09,5
282204,11/15/98,5
241121,3/13/10,3
298672,12/31/05,5
216597,2/20/05,5
449135,2/20/98,3
204993,7/17/02,7
260197,10/30/97,4
106820,5/24/97,7
26554,5/13/89,6
468376,3/18/03,3
460323,10/4/96,4
271483,7/18/10,6
275452,6/11/94,5
238889,11/18/99,7
37244,9/19/97,1
50649,12/4/92,2
37888,1/22/08,4
104950,5/18/00,4
254410,2/4/00,6
294350,3/30/97,4
284802,3/28/01,5
439047,9/3/02,5
463139,2/25/05,2
286575,6/8/00,6
405288,3/19/01,6
420986,6/24/92,6
100025,12/9/99,3
282830,8/20/02,2
425680,3/22/03,6
251008,5/8/99,7
466429,4/9/04,5
494346,1/24/02,6
76141,6/13/97,5
479774,5/8/10,7
425937,6/14/95,3
489205,8/22/98,3
410707,2/4/06,5
270015,10/23/06,3
461589,4/29/00,5
485099,7/25/98,3
235773,10/2/94,1
264118,9/20/01,7
56106,4/18/98,4
56691,5/10/93,6
20687,6/22/04,3
274361,9/16/97,6
232851,7/26/92,1
10198,9/8/96,4
56642,1/29/14,7
420627,5/4/94,6
200243,7/16/98,6
236147,4/17/01,5
287990,2/20/05,7
105480,12/6/98,2
457905,6/17/03,6
40654,5/2/96,6
236837,6/16/91,7
90543,6/22/99,2
491880,12/24/95,5
244242,8/16/96,7
483455,2/15/96,4
55751,4/9/07,5
91999,10/5/06,5
30320,3/17/00,2
266398,12/23/92,6
495170,1/22/02,3
89239,12/1/94,5
490917,1/26/08,6
247390,8/8/94,3
424268,11/30/99,2
290938,8/5/96,7
203994,8/20/11,3
298778,7/9/96,3
50765,12/12/89,2
223686,1/20/93,1
462740,1/15/01,5
418607,3/4/96,1
82049,7/1/04,3
495534,7/30/94,2
201249,3/23/10,7
403691,1/10/94,1
492269,2/3/99,3
103953,6/16/95,1
406778,2/10/02,6
92132,6/12/00,2
218205,11/7/94,3
217757,10/19/97,4
283735,8/9/10,3
400168,7/14/10,2
257259,10/26/99,2
39809,1/4/05,2
47401,7/3/00,3
423703,5/26/93,2
210659,4/13/92,6
473780,6/7/97,1
97300,4/27/99,4
258557,12/17/95,7
460630,6/17/97,3
51379,12/29/98,6
230273,2/2/03,2
292563,1/29/00,2
60704,2/18/04,2
255975,5/27/09,2
266134,3/19/08,6
255534,2/11/91,4
479984,9/7/00,6
27437,8/22/99,5
453302,8/10/10,5
232687,7/31/11,7
262803,6/5/02,5
264270,11/12/95,5
24321,5/15/02,6
286729,3/18/00,6
473375,8/29/09,4
89496,8/25/00,3
23757,9/4/91,5
281769,4/11/98,7
472079,2/16/93,5
20890,7/24/00,2
479306,6/8/99,6
32667,8/27/94,1
212338,6/5/02,5
447360,1/1/99,4
466510,10/28/00,7
422048,4/6/04,6
18277,5/4/99,6
18485,5/18/93,1
291813,6/7/00,1
281744,12/17/93,6
265183,7/2/06,3
459515,5/17/03,7
35594,9/1/03,6
420237,7/31/09,3
238610,9/23/98,7
487035,1/17/99,7
450968,12/21/00,5
236535,6/22/05,2
17892,6/23/99,5
473681,1/9/96,2
213783,3/11/03,7
103800,5/28/96,3
221089,7/17/02,3
92847,5/10/97,5
422700,10/22/01,2
455619,3/13/93,7
428334,7/24/98,6
278375,1/9/02,1
97734,8/11/01,5
19579,12/20/97,4
475027,4/9/96,7
463837,3/28/95,4
205028,2/19/09,4
10850,10/12/96,3
102302,6/7/98,6
79082,6/10/02,6
31981,12/28/00,2
13957,7/17/00,4
238033,12/15/00,5
257602,8/13/02,5
498874,11/18/02,3
498011,2/2/95,5
438246,11/14/00,3
478454,8/16/05,1
478340,7/28/96,7
428165,12/16/06,2
229335,8/31/93,2
256105,10/23/97,7
271265,9/13/99,7
226003,1/3/00,4
294636,5/31/09,1
205687,3/3/94,3
216626,2/23/01,5
283578,2/8/04,5
15325,7/1/94,6
286282,4/15/00,3
28759,3/17/01,4
439627,6/2/05,7
471774,12/19/08,1
494190,9/11/95,5
43260,1/20/07,4
260025,9/18/05,3
17362,2/17/97,2
242102,11/24/04,7
106384,6/21/03,6
253537,1/20/02,3
433466,8/26/00,7
269091,7/14/05,1
36258,6/29/04,1
107744,9/15/90,1
413016,1/29/95,2
54495,10/26/04,3
284957,3/9/92,6
255472,1/22/00,4
283830,11/8/92,2
294842,2/28/02,7
265626,1/20/94,3
90090,10/7/92,1
48647,6/21/97,6
429702,6/5/06,2
80267,7/23/97,6
210340,10/23/96,5
98953,6/30/01,2
214227,8/7/09,1
293596,3/17/03,5
35460,11/22/02,5
12875,7/16/03,5
462892,1/29/97,4
460951,12/27/96,4
254602,11/12/96,3
210296,11/6/01,2
249002,7/23/98,2
240933,6/14/99,2
74876,1/3/04,1
481607,6/30/02,2
108331,10/13/10,1
105300,7/14/94,2
446191,11/17/04,6
254110,6/6/06,6
485417,10/7/97,2
238099,3/7/01,4
296225,9/12/00,3
488788,12/6/01,5
79505,5/26/98,7
35567,1/8/94,7
438177,5/3/08,4
250104,10/17/98,7
415360,3/11/97,2
221776,3/13/02,3
263840,3/23/98,1
14623,7/31/00,5
482098,1/31/03,3
229167,9/23/08,2
286615,7/18/01,7
412383,11/21/96,7
404157,5/17/08,5
52815,3/13/93,6
237000,7/2/03,6
59633,8/31/02,2
219060,11/17/93,3
253284,12/17/97,5
457831,2/5/92,1
459891,2/14/97,3
208056,9/7/08,5
290776,4/23/07,7
444262,5/29/07,4
482360,6/25/07,1
407843,10/15/93,5
489584,11/4/05,6
224309,11/5/99,1
50117,11/26/02,6
496846,8/24/95,3
47319,7/28/93,2
94733,2/19/07,7
217243,8/24/05,2
425949,2/16/99,1
252300,11/29/12,3
426386,7/15/07,5
414166,5/12/99,2
222426,11/11/03,6
409658,12/20/97,2
62066,10/27/97,7
211555,1/21/02,2
51573,10/7/98,2
231512,10/22/02,2
109493,1/26/02,2
448830,9/22/94,2
252639,7/15/07,3
47741,1/10/02,3
39441,1/24/99,7
420676,4/15/06,6
447646,1/29/97,7
79399,9/13/94,5
24084,1/19/03,3
407618,2/17/08,5
213333,5/1/06,4
291939,8/10/00,1
468670,8/19/96,7
402590,3/4/05,3
89167,11/4/02,4
225924,6/29/96,3
409073,3/5/03,5
295158,5/14/98,3
289390,6/25/04,7
449404,9/2/99,2
100544,9/1/01,4
266140,10/31/99,1
214427,6/4/94,1
464454,8/10/03,1
92504,3/29/04,3
403189,4/30/11,4
403163,8/8/04,3
270182,10/19/01,2
244042,8/1/02,5
58697,9/12/92,7
284914,4/2/06,7
232602,6/13/99,3
88931,11/25/99,4
482399,12/30/08,4
58301,12/22/98,7
288279,9/12/02,6
476771,2/4/04,7
453945,8/18/94,2
96803,5/6/10,4
441392,10/31/94,7
20928,10/18/93,6
430928,5/26/94,6
244951,1/20/01,1
24355,2/6/02,5
42289,12/24/03,3
475183,12/13/02,5
480127,8/6/01,3
458649,12/24/00,7
202962,1/17/05,3
474629,2/1/03,4
39674,9/25/03,6
400090,2/7/01,2
99654,11/12/98,3
285023,10/18/00,6
99867,3/14/95,2
233432,1/21/00,6
427322,8/11/99,6
102707,1/7/03,6
106583,11/17/03,4
72990,7/21/95,6
425737,4/29/09,4
235222,12/22/90,3
459409,2/2/95,1
455414,11/22/02,7
455957,7/30/93,2
478640,6/3/97,4
416064,1/27/07,7
249928,8/20/12,4
432404,9/9/99,3
229776,5/10/08,3
475380,7/2/01,4
40692,9/7/05,4
444015,4/22/03,1
97846,11/25/03,6
242777,5/2/00,4
105667,2/24/97,3
205546,9/20/97,2
83477,7/25/93,6
416641,7/2/07,6
404492,2/3/03,3
60185,6/16/00,7
30541,11/5/00,7
238095,4/7/92,3
30959,4/6/06,2
208696,1/30/97,6
218743,4/3/10,5
256478,1/9/95,6
419131,6/7/11,2
212889,1/26/00,6
437023,6/7/06,4
457276,11/15/95,3
65421,6/29/06,4
493590,8/25/99,6
456532,8/28/02,4
31571,9/8/97,1
212322,10/5/07,2
414203,7/20/01,7
57793,7/27/04,3
227551,4/22/91,4
453716,5/11/92,4
83284,1/29/96,2
81228,1/24/06,6
466640,10/13/92,5
69891,5/10/95,7
89587,10/12/02,3
226571,10/26/93,1
411626,4/21/94,1
489393,11/4/04,2
448487,5/17/07,4
483436,8/25/97,3
258599,7/9/94,2
44600,12/29/96,3
244246,7/14/07,1
87297,3/17/03,6
61458,8/20/97,6
494497,1/20/03,5
257498,1/4/97,4
207476,5/9/97,7
458745,8/13/03,6
48793,5/31/00,1
434087,1/5/99,7
20978,12/5/91,1
53188,1/15/94,4
444507,12/22/01,4
53138,4/2/95,7
405263,12/29/99,7
483495,6/5/95,7
38971,7/23/00,6
211250,1/2/98,5
420114,9/12/93,5
419801,10/31/98,5
440329,10/28/06,2
420655,8/7/04,2
89314,3/30/03,3
32014,7/6/92,6
483924,6/29/06,3
66516,3/2/93,1
17648,8/15/06,1
408111,3/15/00,2
424696,7/31/04,3
263064,9/27/95,6
99442,7/20/96,2
45042,8/29/95,5
445146,8/26/07,4
78148,1/25/04,5
16580,7/13/91,1
447472,12/11/03,1
64099,5/9/96,3
233485,7/17/01,4
480569,4/21/09,5
259048,4/22/01,6
237936,12/18/10,7
275375,12/12/06,1
56335,10/28/02,5
261979,4/10/97,4
56468,11/6/00,3
420614,6/1/04,2
15994,2/19/96,6
30005,10/19/03,7
422146,6/5/96,7
260055,7/18/97,1
468939,10/3/05,5
456219,5/13/01,7
214917,9/20/94,4
76510,10/13/01,6
256152,9/3/92,6
477865,7/5/04,7
71515,12/30/98,4
419030,2/13/04,2
445856,4/4/00,3
22845,10/17/98,5
402988,12/28/10,6
485504,10/12/99,5
245152,12/3/03,2
446428,5/10/05,2
237839,1/11/04,7
48634,4/17/11,5
23708,11/13/07,7
27232,12/27/98,5
288249,8/7/00,2
62958,3/14/99,7
297976,6/20/01,6
56272,1/12/99,3
289942,12/6/90,5
289668,7/15/99,3
43494,2/1/99,4
495970,3/26/00,7
467953,1/25/01,3
263739,5/29/94,7
248399,2/20/05,7
426963,3/8/07,2
55339,9/17/01,4
94180,1/12/10,7
496446,7/26/03,1
252418,9/13/02,2
448138,2/26/97,4
249717,5/22/94,6
474787,3/9/93,3
478811,5/9/98,7
291617,3/23/14,4
422323,1/17/04,4
230088,3/13/07,2
294874,7/13/98,7
77111,12/8/04,5
457726,12/19/99,4
213701,7/11/00,2
252632,10/26/12,7
479519,5/10/03,7
420002,8/8/09,6
27089,2/19/01,6
267431,7/6/99,6
418291,7/3/04,3
257785,5/27/94,3
90196,9/24/07,2
28184,6/12/91,7
247775,12/2/93,2
299763,1/24/04,7
284066,7/2/09,4
409968,9/3/01,4
62773,4/13/04,3
81169,8/10/01,4
24985,11/30/92,7
460413,12/14/02,6
209403,6/5/09,5
408103,5/17/97,3
266038,4/17/97,4
470133,6/20/05,2
223008,12/2/99,2
231983,12/10/01,1
36893,4/17/13,3
64780,11/29/03,1
429082,4/7/97,2
466912,12/24/99,1
472520,11/19/08,5
32684,8/1/04,1
273601,1/30/03,6
258320,10/3/14,7
236819,2/19/02,2
474257,4/6/00,4
413108,12/23/00,7
416471,2/17/99,3
254624,8/21/10,2
474173,1/23/97,5
19383,9/21/08,3
60011,7/5/90,1
26322,1/30/00,5
258058,6/10/02,7
17834,3/9/96,4
212751,7/18/00,3
42493,8/11/00,7
415244,4/17/09,3
58740,12/28/98,4
423553,3/14/03,5
445223,9/5/02,2
485895,8/22/96,2
105494,4/27/02,5
78669,4/15/07,1
202407,8/23/97,2
227564,4/15/01,6
250796,5/25/04,3
31150,3/8/98,3
231642,1/28/00,2
256157,11/21/99,7
22882,4/18/00,1
418866,11/23/01,5
292249,3/1/93,6
275934,4/6/97,6
282546,1/18/00,4
447233,1/9/02,1
480217,8/28/92,7
216725,9/26/05,1
412205,3/11/00,1
24285,11/20/99,2
438162,12/29/01,1
230157,3/17/05,2
57825,10/15/09,4
444268,12/15/96,3
210660,8/16/03,6
37349,12/9/89,2
447369,10/21/01,4
224636,6/17/91,6
32392,3/1/02,7
226863,3/12/00,6
423232,6/11/01,7
221790,6/26/04,2
64154,5/9/00,5
103941,11/28/98,2
37315,4/16/04,7
263379,8/7/93,5
228506,8/25/02,6
60523,6/5/98,6
472232,5/20/91,6
214718,2/26/98,5
107138,11/4/04,5
406364,1/17/93,4
40759,4/19/99,5
433415,6/24/01,7
293294,8/17/04,7
